tract_geoid,STATEFP,COUNTYFP,centroid_lat,centroid_lon,storm_id,storm_name,storm_time,distance_nm,distance_km,nearest_quadrant,radius_64_nm,within_64kt,storm_tract_id,max_wind_experienced_kt,center_wind_at_approach_kt,distance_to_envelope_edge_nm,nearest_track_point_lat,nearest_track_point_lon,radius_max_wind_at_approach_nm,inside_eyewall,wind_source,first_entry_time,last_exit_time,duration_in_envelope_hours,exposure_window_hours,continuous_exposure,interpolated_points_count,duration_source,lead_time_cat1_hours,lead_time_cat2_hours,lead_time_cat3_hours,lead_time_cat4_hours,lead_time_cat5_hours,max_intensification_rate_kt_per_24h,time_of_max_intensification,cat4_first_time
12075970200,12,075,29.45361496883557,-82.79627889058507,AL112017,IRMA,2017-09-11 12:00:00,8.394268825327226,15.54618493724966,SW,,,AL112017_12075970200,51.06365644001293,51.06365644001293,10.241608778274943,29.500669937704647,-82.66452497775167,12.85147368121272,True,rmw_plateau,2017-09-11 08:45:00,2017-09-11 12:00:00,3.5,3.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030307,12,069,28.853612500914057,-81.77454042303555,AL112017,IRMA,2017-09-11 06:00:00,37.23040733443357,68.95071027078741,NE,30.0,False,AL112017_12069030307,52.8676320664548,60.23111723063128,7.894119558317698,28.644913483220105,-82.3588976725786,12.943979993694594,False,rmw_decay_to_50kt,2017-09-11 05:45:00,2017-09-11 06:45:00,1.25,1.0,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030914,12,069,28.807198063863126,-81.63759452874197,AL112017,IRMA,2017-09-11 06:00:00,44.031816759474864,81.5469197746596,NE,30.0,False,AL112017_12069030914,51.25936073701685,61.13713911929595,3.3591525124914057,28.560373020493717,-82.32870465017633,12.955808276481175,False,rmw_decay_to_50kt,2017-09-11 05:45:00,2017-09-11 06:15:00,0.75,0.5,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030805,12,069,28.778374526854883,-81.77416482321658,AL112017,IRMA,2017-09-11 06:00:00,35.73331427317384,66.17809408670782,NE,30.0,False,AL112017_12069030805,53.80596493299841,60.94750025718155,10.095971231813031,28.578067623930853,-82.33502415140387,12.953281213269,False,rmw_decay_to_50kt,2017-09-11 05:15:00,2017-09-11 06:30:00,1.5,1.25,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071040119,12,071,26.585166340408406,-81.80770095385374,AL112017,IRMA,2017-09-11 00:00:00,6.4620572312242075,11.967729278408816,SW,30.0,True,AL112017_12071040119,84.7740813242576,84.7740813242576,30.47593554987455,26.585166340408406,-81.7,13.671609407767434,True,rmw_plateau,2017-09-10 19:00:00,2017-09-11 02:15:00,7.5,7.25,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071040309,12,071,26.58529308344614,-81.61843088270733,AL112017,IRMA,2017-09-11 00:00:00,4.894147037560401,9.063959772939556,SE,60.0,True,AL112017_12071040309,84.77126481230798,84.77126481230798,58.17951018520827,26.58529308344614,-81.7,13.671493959113295,True,rmw_plateau,2017-09-10 19:00:00,2017-09-11 02:15:00,7.5,7.25,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071040311,12,071,26.580063032639767,-81.63683421176852,AL112017,IRMA,2017-09-11 00:00:00,3.789947293889214,7.018981969633766,SE,60.0,True,AL112017_12071040311,84.88748816356059,84.88748816356059,59.224435141143935,26.58006303263977,-81.7,13.676276866197714,True,rmw_plateau,2017-09-10 18:45:00,2017-09-11 02:15:00,7.75,7.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071040205,12,071,26.667900351599084,-81.68172956135666,AL112017,IRMA,2017-09-11 00:00:00,1.0962263186004861,2.030211020955621,SE,60.0,True,AL112017_12071040205,82.93554774224246,82.93554774224246,60.679755841099364,26.667900351599087,-81.7,13.600783103006338,True,rmw_plateau,2017-09-10 19:15:00,2017-09-11 02:30:00,7.5,7.25,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071040312,12,071,26.54354752119391,-81.61732520053198,AL112017,IRMA,2017-09-11 00:00:00,4.960487968081396,9.186823168936218,SE,60.0,True,AL112017_12071040312,85.69894397346852,85.69894397346852,58.573314423044145,26.543547521193915,-81.7,13.710786922553154,True,rmw_plateau,2017-09-10 18:45:00,2017-09-11 02:00:00,7.5,7.25,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071040108,12,071,26.536792217438908,-81.82829110136564,AL112017,IRMA,2017-09-11 00:00:00,7.697466081937989,14.255706333463737,SW,30.0,True,AL112017_12071040108,85.84906183469087,85.84906183469087,28.920630205532284,26.536792217438908,-81.7,13.717393648979257,True,rmw_plateau,2017-09-10 18:45:00,2017-09-11 02:15:00,7.75,7.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12011070317,12,011,26.099363174170662,-80.42553014281177,AL112017,IRMA,2017-09-10 19:30:00,76.4681914312942,141.6190820838488,NE,70.0,False,AL112017_12011070317,64.1153234578195,100.0,0.17462080213476838,26.099363174170662,-81.7,14.380990392241818,False,rmw_decay_to_64kt,2017-09-10 19:30:00,2017-09-10 19:45:00,0.5,0.25,True,1393,timeline,253.5,241.5,235.5,145.5,127.5,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030411,12,069,28.92740695319321,-81.90566374160568,AL112017,IRMA,2017-09-11 06:00:00,31.310533465221194,57.987104518933286,NE,30.0,False,AL112017_12069030411,64.0,59.084715850897936,12.127049372997764,28.751892419630163,-82.39710443558221,12.929856994198182,False,rmw_decay_to_64kt,2017-09-11 05:45:00,2017-09-11 07:30:00,2.0,1.75,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030503,12,069,28.816158090181148,-81.91124710797693,AL112017,IRMA,2017-09-11 06:00:00,28.75002555270811,53.24504414780051,NE,30.0,True,AL112017_12069030503,64.0,60.12305896121291,15.355999457057003,28.654996756714432,-82.36249884168373,12.942609694434378,False,rmw_decay_to_64kt,2017-09-11 05:15:00,2017-09-11 08:15:00,3.0,3.0,False,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030408,12,069,28.927430525299474,-81.94164103144168,AL112017,IRMA,2017-09-11 06:00:00,29.278129852409396,54.22309325251129,NE,30.0,True,AL112017_12069030408,64.0,58.962382014715985,13.82610583896519,28.763308846876086,-82.40118173102718,12.9284022796466,False,rmw_decay_to_64kt,2017-09-11 05:45:00,2017-09-11 07:30:00,2.0,1.75,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12069030409,12,069,28.947975624805668,-81.93929197803043,AL112017,IRMA,2017-09-11 06:00:00,29.82546586003931,55.2367594781815,NE,30.0,True,AL112017_12069030409,64.0,58.77510838685633,13.16788927131459,28.78078579603638,-82.40742349858442,12.926194138808192,False,rmw_decay_to_64kt,2017-09-11 06:00:00,2017-09-11 07:30:00,1.75,1.5,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12085990100,12,085,27.011335252274613,-80.72646834739481,AL112017,IRMA,2017-09-11 00:00:00,59.7723621996102,110.6984081910419,NE,60.0,True,AL112017_12085990100,66.18616099260339,80.0,6.35286484697663,26.8,-81.7,13.503845433572303,False,rmw_decay_to_64kt,2017-09-10 22:00:00,2017-09-11 00:45:00,3.0,2.75,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071050207,12,071,26.45582002557965,-81.81071944688368,AL112017,IRMA,2017-09-11 00:00:00,6.6431668130206845,12.303144203889978,SW,30.0,True,AL112017_12071050207,87.64844387600763,87.64844387600763,29.964781049090586,26.455820025579655,-81.7,13.802567241265441,True,rmw_plateau,2017-09-10 18:15:00,2017-09-11 02:00:00,8.0,7.75,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071050311,12,071,26.43355912630999,-81.74615499805986,AL112017,IRMA,2017-09-11 00:00:00,2.7692998835917138,5.1287430785066,SW,30.0,True,AL112017_12071050311,88.14313052644471,88.14313052644471,33.83112577661107,26.433559126309987,-81.7,13.828104958228161,True,rmw_plateau,2017-09-10 18:15:00,2017-09-11 01:45:00,7.75,7.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12071050103,12,071,26.4628111474358,-81.83876868071737,AL112017,IRMA,2017-09-11 00:00:00,8.326120843041735,15.419974881584766,SW,30.0,True,AL112017_12071050103,87.49308561253771,87.49308561253771,28.333077432700826,26.4628111474358,-81.7,13.794747764590465,True,rmw_plateau,2017-09-10 18:15:00,2017-09-11 02:00:00,8.0,7.75,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12115002402,12,115,27.080817138701924,-82.43729183598725,AL112017,IRMA,2017-09-11 00:00:00,35.99337590277381,66.65972819599978,NW,50.0,True,AL112017_12115002402,51.70235310172379,74.827515921715,1.4174702926465201,27.28258184481758,-81.87235065886343,13.259031036556706,False,rmw_decay_to_50kt,2017-09-11 03:15:00,2017-09-11 03:30:00,0.5,0.25,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12115002504,12,115,27.074166015383405,-82.41238620614797,AL112017,IRMA,2017-09-11 00:00:00,34.72031626669119,64.30202189060078,NW,50.0,True,AL112017_12115002504,53.24423032114223,74.97526551776687,2.702497587107139,27.268794449979666,-81.86742658927845,13.264437295885633,False,rmw_decay_to_50kt,2017-09-11 03:00:00,2017-09-11 03:30:00,0.75,0.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12011980000,12,011,26.1638725442541,-80.61557560842478,AL112017,IRMA,2017-09-10 19:30:00,65.06546349451355,120.50123120451092,NE,70.0,True,AL112017_12011980000,70.45296091130601,100.0,9.652369931418235,26.163872544254104,-81.7,14.241241814784855,False,rmw_decay_to_64kt,2017-09-10 17:30:00,2017-09-10 22:30:00,5.25,5.0,True,1393,timeline,253.5,241.5,235.5,145.5,127.5,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001201,12,001,29.696428874361988,-82.37983196147842,AL112017,IRMA,2017-09-11 12:00:00,20.03689204790322,37.10832185938097,NE,,,AL112017_12001001201,50.126132077484186,50.17014947986911,14.036810871970232,29.58410993972144,-82.69432497847194,12.844466669561246,False,rmw_decay_to_50kt,2017-09-11 09:45:00,2017-09-11 12:00:00,2.5,2.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001000400,12,001,29.677786357854323,-82.30787587464053,AL112017,IRMA,2017-09-11 12:00:00,23.726526404088936,43.94152427946874,NE,,,AL112017_12001000400,50.34129525332393,50.591250060876845,11.152380706735194,29.544784784453775,-82.68028028016207,12.84773405266148,False,rmw_decay_to_50kt,2017-09-11 09:45:00,2017-09-11 11:00:00,1.5,1.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001000,12,001,29.65865293972591,-82.35642131568322,AL112017,IRMA,2017-09-11 12:00:00,20.597373922349277,38.14633422894255,NE,,,AL112017_12001001000,50.438495907381615,50.60830441499936,13.938090362860148,29.543192164181463,-82.67971148720767,12.847867679467003,False,rmw_decay_to_50kt,2017-09-11 09:30:00,2017-09-11 12:00:00,2.75,2.5,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001400,12,001,29.65807111815185,-82.25790241797863,AL112017,IRMA,2017-09-11 12:00:00,26.15239515918673,48.43423294594104,NE,,,AL112017_12001001400,50.45007573667928,50.947990140987805,9.327343772228392,29.511471078806636,-82.66838252814523,12.850550676571217,False,rmw_decay_to_50kt,2017-09-11 09:45:00,2017-09-11 10:45:00,1.25,1.0,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001802,12,001,29.78991628324766,-82.40913280788915,AL112017,IRMA,2017-09-11 12:00:00,20.835245901572513,38.58687310818792,NE,,,AL112017_12001001802,50.0,49.969489320450386,13.085433580242182,29.607921304246034,-82.70487464876679,12.842476912554403,False,rmw_decay_to_50kt,2017-09-11 10:15:00,2017-09-11 12:00:00,2.0,1.75,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001002101,12,001,29.532958050908544,-82.24624975699984,AL112017,IRMA,2017-09-11 12:00:00,24.28601841746618,44.97770342644021,SE,,,AL112017_12001002101,51.26678369024241,52.175808252440206,12.092016458816783,29.39682018537585,-82.62743578049138,12.860601527511,False,rmw_decay_to_50kt,2017-09-11 09:00:00,2017-09-11 10:15:00,1.5,1.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001002000,12,001,29.591589833791343,-82.12942241078092,AL112017,IRMA,2017-09-11 12:00:00,32.0704910750147,59.39454592832364,SE,,,AL112017_12001002000,50.4933986561054,52.015216100659075,5.049047384512267,29.41181527682248,-82.63279117029374,12.85925448199606,False,rmw_decay_to_50kt,2017-09-11 09:30:00,2017-09-11 10:15:00,1.0,0.75,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001002201,12,001,29.69061347766537,-82.55180758760359,AL112017,IRMA,2017-09-11 12:00:00,10.422017862934673,19.301575930907354,NE,,,AL112017_12001002201,50.0,50.0,22.498738322551425,29.6,-82.7,12.843163715321849,True,rmw_plateau,2017-09-11 09:45:00,2017-09-11 12:00:00,2.5,2.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001805,12,001,29.748515464258155,-82.47203395999998,AL112017,IRMA,2017-09-11 12:00:00,16.319144782875913,30.223054335224028,NE,,,AL112017_12001001805,50.0,49.97701118496606,17.175874545595157,29.605968434762342,-82.70367288293068,12.842645994951058,False,rmw_decay_to_50kt,2017-09-11 10:00:00,2017-09-11 12:00:00,2.25,2.0,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910602,12,093,27.183343784932166,-80.88076818698494,AL112017,IRMA,2017-09-11 00:00:00,54.02624406382996,100.05659803831051,NE,60.0,True,AL112017_12093910602,68.02941663581744,81.58605130724692,10.523919277674793,26.880493913735968,-81.72874782633427,13.45344868402007,False,rmw_decay_to_64kt,2017-09-10 22:30:00,2017-09-11 01:30:00,3.25,3.0,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910102,12,093,27.51608749343634,-80.9788714711037,AL112017,IRMA,2017-09-11 00:00:00,55.19779480717173,102.22630988556644,NE,60.0,True,AL112017_12093910102,64.9957929757925,75.64102551234195,3.414640451321567,27.206670369641543,-81.84523941772913,13.289739344229101,False,rmw_decay_to_64kt,2017-09-11 00:30:00,2017-09-11 02:00:00,1.75,1.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910202,12,093,27.263329334419645,-80.88176932723513,AL112017,IRMA,2017-09-11 00:00:00,55.58379821144249,102.94118814763678,NE,60.0,True,AL112017_12093910202,67.4058438363992,82.62781179325906,8.23990447904756,26.951748427387827,-81.75419586692422,13.412543191741655,False,rmw_decay_to_64kt,2017-09-10 22:45:00,2017-09-11 01:30:00,3.0,2.75,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910401,12,093,27.213400608272863,-80.7065121305872,AL112017,IRMA,2017-09-11 00:00:00,64.47905018342617,119.41519381715406,NE,60.0,False,AL112017_12093910401,64.49055197244802,81.0834403902019,1.3257202806462303,26.851956417930246,-81.71855586354651,13.470783513605678,False,rmw_decay_to_64kt,2017-09-10 23:45:00,2017-09-11 00:15:00,0.75,0.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910101,12,093,27.374935886653265,-80.81189146709815,AL112017,IRMA,2017-09-11 00:00:00,61.78445352603465,114.4248011053183,NE,60.0,False,AL112017_12093910101,64.59507099382401,83.50009170082484,1.3356164203447562,27.02859654516249,-81.78164162327232,13.371924194181487,False,rmw_decay_to_64kt,2017-09-10 23:45:00,2017-09-11 00:45:00,1.25,1.0,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910201,12,093,27.304794757599165,-80.86739680402967,AL112017,IRMA,2017-09-11 00:00:00,57.232690522052145,105.99493652474422,NE,60.0,True,AL112017_12093910201,66.66860505355216,83.02004127204633,6.253989355667322,26.983970808920876,-81.76570386032888,13.395091614281325,False,rmw_decay_to_64kt,2017-09-10 23:00:00,2017-09-11 01:30:00,2.75,2.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001202,12,001,29.69427777627662,-82.35925502976237,AL112017,IRMA,2017-09-11 12:00:00,21.15617203366768,39.1812282693777,NE,,,AL112017_12001001202,50.17973178873277,50.26036829721968,13.127931231446748,29.575684598342004,-82.69131592797929,12.84516153953594,False,rmw_decay_to_50kt,2017-09-11 09:45:00,2017-09-11 12:00:00,2.5,2.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001002202,12,001,29.610244576544403,-82.52716811493231,AL112017,IRMA,2017-09-11 12:00:00,9.972519227514328,18.469104507761852,NE,,,AL112017_12001002202,50.48890246739451,50.48890246739451,23.238293073950555,29.55434255677812,-82.6836937702779,12.846934263844934,True,rmw_plateau,2017-09-11 09:15:00,2017-09-11 12:00:00,3.0,2.75,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001801,12,001,29.86919799509831,-82.49676676677095,AL112017,IRMA,2017-09-11 12:00:00,18.850274972118267,34.91070716610456,NE,,,AL112017_12001001801,50.0,49.5973778977389,14.571777535919754,29.70454165199911,-82.76433332430715,12.834301393211328,False,rmw_decay_to_50kt,2017-09-11 10:30:00,2017-09-11 12:00:00,1.75,1.5,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001002209,12,001,29.526130610332785,-82.46655960728549,AL112017,IRMA,2017-09-11 12:00:00,11.69973823855746,21.667913925419892,SE,,,AL112017_12001002209,51.493336360599315,51.493336360599315,22.62642496349821,29.46054648024982,-82.6501951715178,12.854945222845434,True,rmw_plateau,2017-09-11 08:45:00,2017-09-11 12:00:00,3.5,3.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001203,12,001,29.68804076579343,-82.34453369385184,AL112017,IRMA,2017-09-11 12:00:00,21.86212995692663,40.488662265271024,NE,,,AL112017_12001001203,50.243589282649495,50.36953040481537,12.601980322193814,29.565490265453132,-82.68767509480469,12.84600604920257,False,rmw_decay_to_50kt,2017-09-11 09:45:00,2017-09-11 12:00:00,2.5,2.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001902,12,001,29.691391270917666,-82.28604502433842,AL112017,IRMA,2017-09-11 12:00:00,25.23461765227575,46.73450910452239,NE,,,AL112017_12001001902,50.271737514937165,50.536089877285534,9.76755965617738,29.54993593123779,-82.68211997544208,12.847302551763978,False,rmw_decay_to_50kt,2017-09-11 09:45:00,2017-09-11 11:00:00,1.5,1.25,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001002210,12,001,29.608739427336914,-82.61116459565051,AL112017,IRMA,2017-09-11 12:00:00,5.195964660703131,9.622925977660204,NE,,,AL112017_12001002210,50.21830390969841,50.21830390969841,27.221260325950617,29.57961289345507,-82.69271889051967,12.844837210781519,True,rmw_plateau,2017-09-11 09:15:00,2017-09-11 12:00:00,3.0,2.75,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001001806,12,001,29.773730580157398,-82.58247019090824,AL112017,IRMA,2017-09-11 12:00:00,11.468819351601642,21.240252172285714,NE,,,AL112017_12001001806,49.716722873994534,49.716722873994534,21.738308500717963,29.673550935197667,-82.7452621139678,12.836883667309031,True,rmw_plateau,2017-09-11 10:00:00,2017-09-11 12:00:00,2.25,2.0,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001000500,12,001,29.656720788582646,-82.31722386678996,AL112017,IRMA,2017-09-11 12:00:00,22.773215584133254,42.17599274621641,NE,,,AL112017_12001000500,50.4738787010837,50.75960456275751,12.148783704969826,29.529063100622153,-82.67466539307934,12.849057656824023,False,rmw_decay_to_50kt,2017-09-11 09:30:00,2017-09-11 11:45:00,2.25,2.25,False,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12093910402,12,093,27.234054503463717,-80.7603754589353,AL112017,IRMA,2017-09-11 00:00:00,61.8523283567703,114.55050528434305,NE,60.0,False,AL112017_12093910402,65.30497117327292,81.69839393098937,3.381252228602861,26.88733468237267,-81.73119095799024,13.449376724287282,False,rmw_decay_to_64kt,2017-09-10 23:15:00,2017-09-11 00:45:00,1.75,1.5,True,1393,timeline,258.0,246.0,240.0,150.0,132.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12053040701,12,053,28.63917272036911,-82.52302540894364,AL112017,IRMA,2017-09-11 06:00:00,9.389807741007493,17.38992289911927,NW,50.0,True,AL112017_12053040701,59.72857293382684,59.72857293382684,15.785811128837244,28.69180828877104,-82.37564581741823,12.937677457258506,True,rmw_plateau,2017-09-11 04:45:00,2017-09-11 09:30:00,5.0,4.75,True,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12053040901,12,053,28.447069838937228,-82.55151262289456,AL112017,IRMA,2017-09-11 06:00:00,14.876135399962585,27.550601117467732,NW,50.0,True,AL112017_12053040901,64.0,61.45773756362527,11.465800125756754,28.530459601965227,-82.31802128641615,12.960144417920601,False,rmw_decay_to_64kt,2017-09-11 04:15:00,2017-09-11 08:45:00,3.75,4.5,False,1393,timeline,264.0,252.0,246.0,156.0,138.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
12001000600,12,001,29.653075331945576,-82.28804759022086,AL112017,IRMA,2017-09-11 12:00:00,24.348240947254165,45.092939544734264,NE,,,AL112017_12001000600,50.495692083592715,50.89318769591756,10.875186390709509,29.516588671388202,-82.6702102397815,12.850115040107896,False,rmw_decay_to_50kt,2017-09-11 09:30:00,2017-09-11 11:00:00,1.75,1.5,True,1393,timeline,270.0,258.0,252.0,162.0,144.0,45.0,2017-08-31 18:00:00,2017-09-04 18:00:00
